B01003_001E,NAME,GEOID,zip code tabulation area
12426,ZCTA5 11545,86000US11545,11545
741,ZCTA5 11547,86000US11547,11547
2407,ZCTA5 11548,86000US11548,11548
2864,ZCTA5 11549,86000US11549,11549
57352,ZCTA5 11550,86000US11550,11550
23672,ZCTA5 11552,86000US11552,11552
26158,ZCTA5 11553,86000US11553,11553
37836,ZCTA5 11554,86000US11554,11554
14,ZCTA5 11556,86000US11556,11556
6590,ZCTA5 11557,86000US11557,11557
8449,ZCTA5 11558,86000US11558,11558
8403,ZCTA5 11559,86000US11559,11559
6284,ZCTA5 11560,86000US11560,11560
37458,ZCTA5 11561,86000US11561,11561
22985,ZCTA5 11563,86000US11563,11563
8677,ZCTA5 11565,86000US11565,11565
33356,ZCTA5 11566,86000US11566,11566
4356,ZCTA5 11568,86000US11568,11568
1342,ZCTA5 11569,86000US11569,11569
27819,ZCTA5 11570,86000US11570,11570
28763,ZCTA5 11572,86000US11572,11572
16386,ZCTA5 11575,86000US11575,11575
12471,ZCTA5 11576,86000US11576,11576
12444,ZCTA5 11577,86000US11577,11577
5052,ZCTA5 11579,86000US11579,11579
42765,ZCTA5 11580,86000US11580,11580
21579,ZCTA5 11581,86000US11581,11581
46938,ZCTA5 11590,86000US11590,11590
10636,ZCTA5 11596,86000US11596,11596
12874,ZCTA5 11598,86000US11598,11598
63989,ZCTA5 11691,86000US11691,11691
18955,ZCTA5 11692,86000US11692,11692
11194,ZCTA5 11693,86000US11693,11693
20773,ZCTA5 11694,86000US11694,11694
4006,ZCTA5 11697,86000US11697,11697
27031,ZCTA5 11701,86000US11701,11701
13979,ZCTA5 11702,86000US11702,11702
16378,ZCTA5 11703,86000US11703,11703
39479,ZCTA5 11704,86000US11704,11704
7529,ZCTA5 11705,86000US11705,11705
67001,ZCTA5 11706,86000US11706,11706
6724,ZCTA5 11709,86000US11709,11709
34530,ZCTA5 11710,86000US11710,11710
9170,ZCTA5 11713,86000US11713,11713
22849,ZCTA5 11714,86000US11714,11714
4528,ZCTA5 11715,86000US11715,11715
10643,ZCTA5 11716,86000US11716,11716
61420,ZCTA5 11717,86000US11717,11717
3102,ZCTA5 11718,86000US11718,11718
3141,ZCTA5 11719,86000US11719,11719
29167,ZCTA5 11720,86000US11720,11720
6255,ZCTA5 11721,86000US11721,11721
35855,ZCTA5 11722,86000US11722,11722
2943,ZCTA5 11724,86000US11724,11724
28997,ZCTA5 11725,86000US11725,11725
21826,ZCTA5 11726,86000US11726,11726
29902,ZCTA5 11727,86000US11727,11727
27602,ZCTA5 11729,86000US11729,11729
14066,ZCTA5 11730,86000US11730,11730
29543,ZCTA5 11731,86000US11731,11731
3715,ZCTA5 11732,86000US11732,11732
17366,ZCTA5 11733,86000US11733,11733
33195,ZCTA5 11735,86000US11735,11735
17311,ZCTA5 11738,86000US11738,11738
1297,ZCTA5 11739,86000US11739,11739
9346,ZCTA5 11740,86000US11740,11740
28443,ZCTA5 11741,86000US11741,11741
13164,ZCTA5 11742,86000US11742,11742
42848,ZCTA5 11743,86000US11743,11743
69761,ZCTA5 11746,86000US11746,11746
19194,ZCTA5 11747,86000US11747,11747
3370,ZCTA5 11749,86000US11749,11749
14462,ZCTA5 11751,86000US11751,11751
9521,ZCTA5 11752,86000US11752,11752
11753,ZCTA5 11753,86000US11753,11753
19293,ZCTA5 11754,86000US11754,11754
12400,ZCTA5 11755,86000US11755,11755
42163,ZCTA5 11756,86000US11756,11756
45682,ZCTA5 11757,86000US11757,11757
55594,ZCTA5 11758,86000US11758,11758
22943,ZCTA5 11762,86000US11762,11762
29793,ZCTA5 11763,86000US11763,11763
12389,ZCTA5 11764,86000US11764,11764
753,ZCTA5 11765,86000US11765,11765
12723,ZCTA5 11766,86000US11766,11766
15145,ZCTA5 11767,86000US11767,11767
21532,ZCTA5 11768,86000US11768,11768
8592,ZCTA5 11769,86000US11769,11769
95,ZCTA5 11770,86000US11770,11770
9577,ZCTA5 11771,86000US11771,11771
45420,ZCTA5 11772,86000US11772,11772
26171,ZCTA5 11776,86000US11776,11776
9129,ZCTA5 11777,86000US11777,11777
12339,ZCTA5 11778,86000US11778,11778
37939,ZCTA5 11779,86000US11779,11779
15551,ZCTA5 11780,86000US11780,11780
15491,ZCTA5 11782,86000US11782,11782
21598,ZCTA5 11783,86000US11783,11783
26455,ZCTA5 11784,86000US11784,11784
6180,ZCTA5 11786,86000US11786,11786
35813,ZCTA5 11787,86000US11787,11787
16199,ZCTA5 11788,86000US11788,11788
8221,ZCTA5 11789,86000US11789,11789
18840,ZCTA5 11790,86000US11790,11790
25291,ZCTA5 11791,86000US11791,11791
8964,ZCTA5 11792,86000US11792,11792
32164,ZCTA5 11793,86000US11793,11793
3081,ZCTA5 11794,86000US11794,11794
25074,ZCTA5 11795,86000US11795,11795
3961,ZCTA5 11796,86000US11796,11796
8574,ZCTA5 11797,86000US11797,11797
15599,ZCTA5 11798,86000US11798,11798
40274,ZCTA5 11801,86000US11801,11801
28390,ZCTA5 11803,86000US11803,11803
4757,ZCTA5 11804,86000US11804,11804
30680,ZCTA5 11901,86000US11901,11901
1459,ZCTA5 11930,86000US11930,11930
34,ZCTA5 11931,86000US11931,11931
890,ZCTA5 11932,86000US11932,11932
6238,ZCTA5 11933,86000US11933,11933
8043,ZCTA5 11934,86000US11934,11934
3218,ZCTA5 11935,86000US11935,11935
15526,ZCTA5 11937,86000US11937,11937
915,ZCTA5 11939,86000US11939,11939
5352,ZCTA5 11940,86000US11940,11940
2043,ZCTA5 11941,86000US11941,11941
4253,ZCTA5 11942,86000US11942,11942
4268,ZCTA5 11944,86000US11944,11944
13569,ZCTA5 11946,86000US11946,11946
114,ZCTA5 11947,86000US11947,11947
1340,ZCTA5 11948,86000US11948,11948
14724,ZCTA5 11949,86000US11949,11949
16777,ZCTA5 11950,86000US11950,11950
13364,ZCTA5 11951,86000US11951,11951
4591,ZCTA5 11952,86000US11952,11952
12647,ZCTA5 11953,86000US11953,11953
3495,ZCTA5 11954,86000US11954,11954
3168,ZCTA5 11955,86000US11955,11955
310,ZCTA5 11956,86000US11956,11956
706,ZCTA5 11957,86000US11957,11957
441,ZCTA5 11958,86000US11958,11958
856,ZCTA5 11959,86000US11959,11959
597,ZCTA5 11960,86000US11960,11960
12164,ZCTA5 11961,86000US11961,11961
415,ZCTA5 11962,86000US11962,11962
6913,ZCTA5 11963,86000US11963,11963
2162,ZCTA5 11964,86000US11964,11964
650,ZCTA5 11965,86000US11965,11965
26845,ZCTA5 11967,86000US11967,11967
10821,ZCTA5 11968,86000US11968,11968
284,ZCTA5 11970,86000US11970,11970
6348,ZCTA5 11971,86000US11971,11971
1054,ZCTA5 11972,86000US11972,11972
46,ZCTA5 11973,86000US11973,11973
386,ZCTA5 11975,86000US11975,11975
2350,ZCTA5 11976,86000US11976,11976
2456,ZCTA5 11977,86000US11977,11977
3124,ZCTA5 11978,86000US11978,11978
5273,ZCTA5 11980,86000US11980,11980
17,ZCTA5 12007,86000US12007,12007
606,ZCTA5 12008,86000US12008,12008
7560,ZCTA5 12009,86000US12009,12009
28793,ZCTA5 12010,86000US12010,12010
2823,ZCTA5 12015,86000US12015,12015
323,ZCTA5 12017,86000US12017,12017
7383,ZCTA5 12018,86000US12018,12018
14584,ZCTA5 12019,86000US12019,12019
32574,ZCTA5 12020,86000US12020,12020
860,ZCTA5 12022,86000US12022,12022
2123,ZCTA5 12023,86000US12023,12023
92,ZCTA5 12024,86000US12024,12024
5271,ZCTA5 12025,86000US12025,12025
3762,ZCTA5 12027,86000US12027,12027
951,ZCTA5 12028,86000US12028,12028
1122,ZCTA5 12029,86000US12029,12029
153,ZCTA5 12031,86000US12031,12031
824,ZCTA5 12032,86000US12032,12032
8002,ZCTA5 12033,86000US12033,12033
859,ZCTA5 12035,86000US12035,12035
196,ZCTA5 12036,86000US12036,12036
4185,ZCTA5 12037,86000US12037,12037
146,ZCTA5 12040,86000US12040,12040
499,ZCTA5 12041,86000US12041,12041
179,ZCTA5 12042,86000US12042,12042
8444,ZCTA5 12043,86000US12043,12043
329,ZCTA5 12045,86000US12045,12045
855,ZCTA5 12046,86000US12046,12046
19837,ZCTA5 12047,86000US12047,12047
6709,ZCTA5 12051,86000US12051,12051
1524,ZCTA5 12052,86000US12052,12052
4559,ZCTA5 12053,86000US12053,12053
17318,ZCTA5 12054,86000US12054,12054
2471,ZCTA5 12056,86000US12056,12056
2056,ZCTA5 12057,86000US12057,12057
1956,ZCTA5 12058,86000US12058,12058
1658,ZCTA5 12059,86000US12059,12059
1373,ZCTA5 12060,86000US12060,12060
9929,ZCTA5 12061,86000US12061,12061
1701,ZCTA5 12062,86000US12062,12062
334,ZCTA5 12063,86000US12063,12063
339,ZCTA5 12064,86000US12064,12064
42725,ZCTA5 12065,86000US12065,12065
2094,ZCTA5 12066,86000US12066,12066
1594,ZCTA5 12067,86000US12067,12067
2985,ZCTA5 12068,86000US12068,12068
174,ZCTA5 12069,86000US12069,12069
1683,ZCTA5 12070,86000US12070,12070
247,ZCTA5 12071,86000US12071,12071
2624,ZCTA5 12072,86000US12072,12072
2762,ZCTA5 12074,86000US12074,12074
3155,ZCTA5 12075,86000US12075,12075
1568,ZCTA5 12076,86000US12076,12076
6450,ZCTA5 12077,86000US12077,12077
23737,ZCTA5 12078,86000US12078,12078
3594,ZCTA5 12083,86000US12083,12083
4834,ZCTA5 12084,86000US12084,12084
601,ZCTA5 12085,86000US12085,12085
1723,ZCTA5 12086,86000US12086,12086
1019,ZCTA5 12087,86000US12087,12087
125,ZCTA5 12089,86000US12089,12089
6273,ZCTA5 12090,86000US12090,12090
735,ZCTA5 12092,86000US12092,12092
1752,ZCTA5 12093,86000US12093,12093
2656,ZCTA5 12094,86000US12094,12094
12351,ZCTA5 12095,86000US12095,12095
2213,ZCTA5 12106,86000US12106,12106
411,ZCTA5 12108,86000US12108,12108
22550,ZCTA5 12110,86000US12110,12110
215,ZCTA5 12115,86000US12115,12115
1974,ZCTA5 12116,86000US12116,12116
3566,ZCTA5 12117,86000US12117,12117
14045,ZCTA5 12118,86000US12118,12118
614,ZCTA5 12120,86000US12120,12120
1781,ZCTA5 12121,86000US12121,12121
4586,ZCTA5 12122,86000US12122,12122
5187,ZCTA5 12123,86000US12123,12123
623,ZCTA5 12124,86000US12124,12124
1492,ZCTA5 12125,86000US12125,12125
988,ZCTA5 12130,86000US12130,12130
141,ZCTA5 12131,86000US12131,12131
317,ZCTA5 12132,86000US12132,12132
3656,ZCTA5 12134,86000US12134,12134
847,ZCTA5 12136,86000US12136,12136
1825,ZCTA5 12137,86000US12137,12137
3442,ZCTA5 12138,86000US12138,12138
286,ZCTA5 12139,86000US12139,12139
1510,ZCTA5 12140,86000US12140,12140
5035,ZCTA5 12143,86000US12143,12143
20267,ZCTA5 12144,86000US12144,12144
516,ZCTA5 12147,86000US12147,12147
4629,ZCTA5 12148,86000US12148,12148
2440,ZCTA5 12149,86000US12149,12149
774,ZCTA5 12150,86000US12150,12150
762,ZCTA5 12151,86000US12151,12151
914,ZCTA5 12153,86000US12153,12153
2823,ZCTA5 12154,86000US12154,12154
1962,ZCTA5 12155,86000US12155,12155
1175,ZCTA5 12156,86000US12156,12156
3993,ZCTA5 12157,86000US12157,12157
6915,ZCTA5 12158,86000US12158,12158
8009,ZCTA5 12159,86000US12159,12159
907,ZCTA5 12160,86000US12160,12160
91,ZCTA5 12161,86000US12161,12161
374,ZCTA5 12164,86000US12164,12164
131,ZCTA5 12165,86000US12165,12165
1347,ZCTA5 12166,86000US12166,12166
2878,ZCTA5 12167,86000US12167,12167
1910,ZCTA5 12168,86000US12168,12168
401,ZCTA5 12169,86000US12169,12169
5089,ZCTA5 12170,86000US12170,12170
328,ZCTA5 12172,86000US12172,12172
1735,ZCTA5 12173,86000US12173,12173
299,ZCTA5 12174,86000US12174,12174
636,ZCTA5 12175,86000US12175,12175
426,ZCTA5 12176,86000US12176,12176
463,ZCTA5 12177,86000US12177,12177
52928,ZCTA5 12180,86000US12180,12180
15162,ZCTA5 12182,86000US12182,12182
2629,ZCTA5 12183,86000US12183,12183
6893,ZCTA5 12184,86000US12184,12184
2009,ZCTA5 12185,86000US12185,12185
6382,ZCTA5 12186,86000US12186,12186
432,ZCTA5 12187,86000US12187,12187
11193,ZCTA5 12188,86000US12188,12188
17915,ZCTA5 12189,86000US12189,12189
1081,ZCTA5 12190,86000US12190,12190
1845,ZCTA5 12192,86000US12192,12192
1919,ZCTA5 12193,86000US12193,12193
156,ZCTA5 12194,86000US12194,12194
157,ZCTA5 12195,86000US12195,12195
3390,ZCTA5 12196,86000US12196,12196
2290,ZCTA5 12197,86000US12197,12197
7844,ZCTA5 12198,86000US12198,12198
8928,ZCTA5 12202,86000US12202,12202
30518,ZCTA5 12203,86000US12203,12203
7336,ZCTA5 12204,86000US12204,12204
27382,ZCTA5 12205,86000US12205,12205
15316,ZCTA5 12206,86000US12206,12206
1609,ZCTA5 12207,86000US12207,12207
22043,ZCTA5 12208,86000US12208,12208
12381,ZCTA5 12209,86000US12209,12209
8428,ZCTA5 12210,86000US12210,12210
11053,ZCTA5 12211,86000US12211,12211
6124,ZCTA5 12222,86000US12222,12222
27582,ZCTA5 12302,86000US12302,12302
29200,ZCTA5 12303,86000US12303,12303
23803,ZCTA5 12304,86000US12304,12304
4931,ZCTA5 12305,86000US12305,12305
25561,ZCTA5 12306,86000US12306,12306
6962,ZCTA5 12307,86000US12307,12307
14261,ZCTA5 12308,86000US12308,12308
29946,ZCTA5 12309,86000US12309,12309
34729,ZCTA5 12401,86000US12401,12401
3519,ZCTA5 12404,86000US12404,12404
651,ZCTA5 12405,86000US12405,12405
789,ZCTA5 12406,86000US12406,12406
162,ZCTA5 12407,86000US12407,12407
693,ZCTA5 12409,86000US12409,12409
594,ZCTA5 12410,86000US12410,12410
511,ZCTA5 12411,86000US12411,12411
532,ZCTA5 12412,86000US12412,12412
2627,ZCTA5 12413,86000US12413,12413
10454,ZCTA5 12414,86000US12414,12414
127,ZCTA5 12416,86000US12416,12416
757,ZCTA5 12417,86000US12417,12417
482,ZCTA5 12418,86000US12418,12418
554,ZCTA5 12419,86000US12419,12419
497,ZCTA5 12420,86000US12420,12420
349,ZCTA5 12421,86000US12421,12421
359,ZCTA5 12422,86000US12422,12422
1028,ZCTA5 12423,86000US12423,12423
280,ZCTA5 12424,86000US12424,12424
653,ZCTA5 12427,86000US12427,12427
6620,ZCTA5 12428,86000US12428,12428
149,ZCTA5 12429,86000US12429,12429
1069,ZCTA5 12430,86000US12430,12430
1416,ZCTA5 12431,86000US12431,12431
593,ZCTA5 12432,86000US12432,12432
486,ZCTA5 12433,86000US12433,12433
576,ZCTA5 12434,86000US12434,12434
354,ZCTA5 12435,86000US12435,12435
348,ZCTA5 12436,86000US12436,12436
75,ZCTA5 12438,86000US12438,12438
345,ZCTA5 12439,86000US12439,12439
2209,ZCTA5 12440,86000US12440,12440
33,ZCTA5 12441,86000US12441,12441
630,ZCTA5 12442,86000US12442,12442
3620,ZCTA5 12443,86000US12443,12443
423,ZCTA5 12444,86000US12444,12444
4928,ZCTA5 12446,86000US12446,12446
429,ZCTA5 12448,86000US12448,12448
3106,ZCTA5 12449,86000US12449,12449
121,ZCTA5 12450,86000US12450,12450
1762,ZCTA5 12451,86000US12451,12451
164,ZCTA5 12452,86000US12452,12452
202,ZCTA5 12453,86000US12453,12453
271,ZCTA5 12454,86000US12454,12454
2090,ZCTA5 12455,86000US12455,12455
701,ZCTA5 12456,86000US12456,12456
865,ZCTA5 12457,86000US12457,12457
2993,ZCTA5 12458,86000US12458,12458
151,ZCTA5 12459,86000US12459,12459
275,ZCTA5 12460,86000US12460,12460
1822,ZCTA5 12461,86000US12461,12461
1074,ZCTA5 12463,86000US12463,12463
745,ZCTA5 12464,86000US12464,12464
204,ZCTA5 12465,86000US12465,12465
2169,ZCTA5 12466,86000US12466,12466
1060,ZCTA5 12468,86000US12468,12468
755,ZCTA5 12469,86000US12469,12469
525,ZCTA5 12470,86000US12470,12470
556,ZCTA5 12471,86000US12471,12471
1685,ZCTA5 12472,86000US12472,12472
1199,ZCTA5 12473,86000US12473,12473
1357,ZCTA5 12474,86000US12474,12474
217,ZCTA5 12475,86000US12475,12475
18996,ZCTA5 12477,86000US12477,12477
807,ZCTA5 12480,86000US12480,12480
1282,ZCTA5 12481,86000US12481,12481
722,ZCTA5 12482,86000US12482,12482
336,ZCTA5 12483,86000US12483,12483
2800,ZCTA5 12484,86000US12484,12484
1097,ZCTA5 12485,86000US12485,12485
1388,ZCTA5 12486,86000US12486,12486
3326,ZCTA5 12487,86000US12487,12487
1138,ZCTA5 12489,86000US12489,12489
0,ZCTA5 12490,86000US12490,12490
1642,ZCTA5 12491,86000US12491,12491
364,ZCTA5 12492,86000US12492,12492
321,ZCTA5 12493,86000US12493,12493
740,ZCTA5 12494,86000US12494,12494
361,ZCTA5 12495,86000US12495,12495
1622,ZCTA5 12496,86000US12496,12496
4929,ZCTA5 12498,86000US12498,12498
2583,ZCTA5 12501,86000US12501,12501
1147,ZCTA5 12502,86000US12502,12502
783,ZCTA5 12503,86000US12503,12503
1483,ZCTA5 12504,86000US12504,12504
260,ZCTA5 12507,86000US12507,12507
19614,ZCTA5 12508,86000US12508,12508
69,ZCTA5 12512,86000US12512,12512
563,ZCTA5 12513,86000US12513,12513
3213,ZCTA5 12514,86000US12514,12514
1351,ZCTA5 12515,86000US12515,12515
2198,ZCTA5 12516,86000US12516,12516
670,ZCTA5 12517,86000US12517,12517
5495,ZCTA5 12518,86000US12518,12518
3027,ZCTA5 12520,86000US12520,12520
1268,ZCTA5 12521,86000US12521,12521
4989,ZCTA5 12522,86000US12522,12522
1700,ZCTA5 12523,86000US12523,12523
16323,ZCTA5 12524,86000US12524,12524
2864,ZCTA5 12525,86000US12525,12525
3932,ZCTA5 12526,86000US12526,12526
93,ZCTA5 12527,86000US12527,12527
13018,ZCTA5 12528,86000US12528,12528
2644,ZCTA5 12529,86000US12529,12529
72,ZCTA5 12530,86000US12530,12530
3786,ZCTA5 12531,86000US12531,12531
25963,ZCTA5 12533,86000US12533,12533
17575,ZCTA5 12534,86000US12534,12534
13760,ZCTA5 12538,86000US12538,12538
7794,ZCTA5 12540,86000US12540,12540
5739,ZCTA5 12542,86000US12542,12542
3129,ZCTA5 12543,86000US12543,12543
4708,ZCTA5 12545,86000US12545,12545
2938,ZCTA5 12546,86000US12546,12546
2980,ZCTA5 12547,86000US12547,12547
1417,ZCTA5 12548,86000US12548,12548
11036,ZCTA5 12549,86000US12549,12549
54979,ZCTA5 12550,86000US12550,12550
26371,ZCTA5 12553,86000US12553,12553
18746,ZCTA5 12561,86000US12561,12561
8466,ZCTA5 12563,86000US12563,12563
7152,ZCTA5 12564,86000US12564,12564
1409,ZCTA5 12565,86000US12565,12565
10150,ZCTA5 12566,86000US12566,12566
3086,ZCTA5 12567,86000US12567,12567
10027,ZCTA5 12569,86000US12569,12569
7438,ZCTA5 12570,86000US12570,12570
9865,ZCTA5 12571,86000US12571,12571
9089,ZCTA5 12572,86000US12572,12572
219,ZCTA5 12574,86000US12574,12574
1995,ZCTA5 12575,86000US12575,12575
1286,ZCTA5 12577,86000US12577,12577
2247,ZCTA5 12578,86000US12578,12578
4514,ZCTA5 12580,86000US12580,12580
1979,ZCTA5 12581,86000US12581,12581
5887,ZCTA5 12582,86000US12582,12582
2514,ZCTA5 12583,86000US12583,12583
773,ZCTA5 12585,86000US12585,12585
12744,ZCTA5 12586,86000US12586,12586
17840,ZCTA5 12589,86000US12589,12589
34957,ZCTA5 12590,86000US12590,12590
1212,ZCTA5 12592,86000US12592,12592
4294,ZCTA5 12594,86000US12594,12594
43209,ZCTA5 12601,86000US12601,12601
43015,ZCTA5 12603,86000US12603,12603
578,ZCTA5 12604,86000US12604,12604
10981,ZCTA5 12701,86000US12701,12701
1257,ZCTA5 12719,86000US12719,12719
187,ZCTA5 12720,86000US12720,12720
6238,ZCTA5 12721,86000US12721,12721
238,ZCTA5 12722,86000US12722,12722
1918,ZCTA5 12723,86000US12723,12723
323,ZCTA5 12724,86000US12724,12724
208,ZCTA5 12725,86000US12725,12725
1228,ZCTA5 12726,86000US12726,12726
2143,ZCTA5 12729,86000US12729,12729
788,ZCTA5 12732,86000US12732,12732
1934,ZCTA5 12733,86000US12733,12733
976,ZCTA5 12734,86000US12734,12734
157,ZCTA5 12736,86000US12736,12736
1969,ZCTA5 12737,86000US12737,12737
549,ZCTA5 12738,86000US12738,12738
1628,ZCTA5 12740,86000US12740,12740
247,ZCTA5 12741,86000US12741,12741
124,ZCTA5 12742,86000US12742,12742
246,ZCTA5 12743,86000US12743,12743
197,ZCTA5 12745,86000US12745,12745
1388,ZCTA5 12746,86000US12746,12746
1399,ZCTA5 12747,86000US12747,12747
1665,ZCTA5 12748,86000US12748,12748
321,ZCTA5 12749,86000US12749,12749
320,ZCTA5 12750,86000US12750,12750
1286,ZCTA5 12751,86000US12751,12751
221,ZCTA5 12752,86000US12752,12752
6594,ZCTA5 12754,86000US12754,12754
4592,ZCTA5 12758,86000US12758,12758
1702,ZCTA5 12759,86000US12759,12759
428,ZCTA5 12760,86000US12760,12760
298,ZCTA5 12762,86000US12762,12762
671,ZCTA5 12763,86000US12763,12763
1669,ZCTA5 12764,86000US12764,12764
1263,ZCTA5 12765,86000US12765,12765
478,ZCTA5 12766,86000US12766,12766
42,ZCTA5 12767,86000US12767,12767
704,ZCTA5 12768,86000US12768,12768
142,ZCTA5 12769,86000US12769,12769
186,ZCTA5 12770,86000US12770,12770
14164,ZCTA5 12771,86000US12771,12771
2327,ZCTA5 12775,86000US12775,12775
2172,ZCTA5 12776,86000US12776,12776
856,ZCTA5 12777,86000US12777,12777
319,ZCTA5 12778,86000US12778,12778
2369,ZCTA5 12779,86000US12779,12779
2068,ZCTA5 12780,86000US12780,12780
229,ZCTA5 12781,86000US12781,12781
2357,ZCTA5 12783,86000US12783,12783
63,ZCTA5 12784,86000US12784,12784
916,ZCTA5 12785,86000US12785,12785
365,ZCTA5 12786,86000US12786,12786
455,ZCTA5 12787,86000US12787,12787
2937,ZCTA5 12788,86000US12788,12788
1713,ZCTA5 12789,86000US12789,12789
4800,ZCTA5 12790,86000US12790,12790
672,ZCTA5 12791,86000US12791,12791
361,ZCTA5 12792,86000US12792,12792
14496,ZCTA5 12801,86000US12801,12801
8128,ZCTA5 12803,86000US12803,12803
26465,ZCTA5 12804,86000US12804,12804
412,ZCTA5 12808,86000US12808,12808
3450,ZCTA5 12809,86000US12809,12809
724,ZCTA5 12810,86000US12810,12810
67,ZCTA5 12811,86000US12811,12811
58,ZCTA5 12812,86000US12812,12812
1282,ZCTA5 12814,86000US12814,12814
1103,ZCTA5 12815,86000US12815,12815
4417,ZCTA5 12816,86000US12816,12816
2330,ZCTA5 12817,86000US12817,12817
309,ZCTA5 12819,86000US12819,12819
2816,ZCTA5 12821,86000US12821,12821
6277,ZCTA5 12822,86000US12822,12822
369,ZCTA5 12823,86000US12823,12823
1114,ZCTA5 12824,86000US12824,12824
3800,ZCTA5 12827,86000US12827,12827
9363,ZCTA5 12828,86000US12828,12828
17727,ZCTA5 12831,86000US12831,12831
6618,ZCTA5 12832,86000US12832,12832
4183,ZCTA5 12833,86000US12833,12833
6104,ZCTA5 12834,86000US12834,12834
2344,ZCTA5 12835,86000US12835,12835
682,ZCTA5 12836,86000US12836,12836
941,ZCTA5 12837,86000US12837,12837
559,ZCTA5 12838,86000US12838,12838
13740,ZCTA5 12839,86000US12839,12839
100,ZCTA5 12841,86000US12841,12841
730,ZCTA5 12842,86000US12842,12842
539,ZCTA5 12843,86000US12843,12843
263,ZCTA5 12844,86000US12844,12844
4792,ZCTA5 12845,86000US12845,12845
3265,ZCTA5 12846,86000US12846,12846
389,ZCTA5 12847,86000US12847,12847
623,ZCTA5 12849,86000US12849,12849
3143,ZCTA5 12850,86000US12850,12850
257,ZCTA5 12851,86000US12851,12851
447,ZCTA5 12852,86000US12852,12852
1228,ZCTA5 12853,86000US12853,12853
196,ZCTA5 12855,86000US12855,12855
70,ZCTA5 12856,86000US12856,12856
602,ZCTA5 12857,86000US12857,12857
39,ZCTA5 12858,86000US12858,12858
2297,ZCTA5 12859,86000US12859,12859
794,ZCTA5 12860,86000US12860,12860
742,ZCTA5 12861,86000US12861,12861
5,ZCTA5 12862,86000US12862,12862
690,ZCTA5 12863,86000US12863,12863
37,ZCTA5 12864,86000US12864,12864
3833,ZCTA5 12865,86000US12865,12865
37050,ZCTA5 12866,86000US12866,12866
836,ZCTA5 12870,86000US12870,12870
4284,ZCTA5 12871,86000US12871,12871
41,ZCTA5 12872,86000US12872,12872
695,ZCTA5 12873,86000US12873,12873
142,ZCTA5 12874,86000US12874,12874
774,ZCTA5 12878,86000US12878,12878
5010,ZCTA5 12883,86000US12883,12883
293,ZCTA5 12884,86000US12884,12884
4574,ZCTA5 12885,86000US12885,12885
201,ZCTA5 12886,86000US12886,12886
4863,ZCTA5 12887,86000US12887,12887
33155,ZCTA5 12901,86000US12901,12901
1222,ZCTA5 12903,86000US12903,12903
2167,ZCTA5 12910,86000US12910,12910
43,ZCTA5 12911,86000US12911,12911
2124,ZCTA5 12912,86000US12912,12912
1330,ZCTA5 12913,86000US12913,12913
1033,ZCTA5 12914,86000US12914,12914
2044,ZCTA5 12916,86000US12916,12916
1139,ZCTA5 12917,86000US12917,12917
2145,ZCTA5 12918,86000US12918,12918
2936,ZCTA5 12919,86000US12919,12919
2720,ZCTA5 12920,86000US12920,12920
2394,ZCTA5 12921,86000US12921,12921
37,ZCTA5 12922,86000US12922,12922
637,ZCTA5 12923,86000US12923,12923
135,ZCTA5 12924,86000US12924,12924
2015,ZCTA5 12926,86000US12926,12926
232,ZCTA5 12927,86000US12927,12927
1882,ZCTA5 12928,86000US12928,12928
3864,ZCTA5 12929,86000US12929,12929
815,ZCTA5 12930,86000US12930,12930
1374,ZCTA5 12932,86000US12932,12932
12,ZCTA5 12933,86000US12933,12933
1077,ZCTA5 12934,86000US12934,12934
1571,ZCTA5 12935,86000US12935,12935
543,ZCTA5 12936,86000US12936,12936
1655,ZCTA5 12937,86000US12937,12937
219,ZCTA5 12939,86000US12939,12939
1487,ZCTA5 12941,86000US12941,12941
839,ZCTA5 12942,86000US12942,12942
188,ZCTA5 12943,86000US12943,12943
4305,ZCTA5 12944,86000US12944,12944
467,ZCTA5 12945,86000US12945,12945
5287,ZCTA5 12946,86000US12946,12946
987,ZCTA5 12950,86000US12950,12950
576,ZCTA5 12952,86000US12952,12952
15664,ZCTA5 12953,86000US12953,12953
469,ZCTA5 12955,86000US12955,12955
1340,ZCTA5 12956,86000US12956,12956
1898,ZCTA5 12957,86000US12957,12957
1944,ZCTA5 12958,86000US12958,12958
1370,ZCTA5 12959,86000US12959,12959
1554,ZCTA5 12960,86000US12960,12960
339,ZCTA5 12961,86000US12961,12961
5656,ZCTA5 12962,86000US12962,12962
140,ZCTA5 12964,86000US12964,12964
500,ZCTA5 12965,86000US12965,12965
3189,ZCTA5 12966,86000US12966,12966
1191,ZCTA5 12967,86000US12967,12967
421,ZCTA5 12969,86000US12969,12969
963,ZCTA5 12970,86000US12970,12970
6112,ZCTA5 12972,86000US12972,12972
189,ZCTA5 12973,86000US12973,12973
1206,ZCTA5 12974,86000US12974,12974
355,ZCTA5 12975,86000US12975,12975
179,ZCTA5 12976,86000US12976,12976
1720,ZCTA5 12977,86000US12977,12977
288,ZCTA5 12978,86000US12978,12978
2241,ZCTA5 12979,86000US12979,12979
1358,ZCTA5 12980,86000US12980,12980
2376,ZCTA5 12981,86000US12981,12981
7702,ZCTA5 12983,86000US12983,12983
1343,ZCTA5 12985,86000US12985,12985
6181,ZCTA5 12986,86000US12986,12986
