B01003_001E,NAME,GEOID,zip code tabulation area
437,ZCTA5 50430,86000US50430,50430
347,ZCTA5 50431,86000US50431,50431
172,ZCTA5 50432,86000US50432,50432
234,ZCTA5 50433,86000US50433,50433
401,ZCTA5 50434,86000US50434,50434
548,ZCTA5 50435,86000US50435,50435
6037,ZCTA5 50436,86000US50436,50436
3980,ZCTA5 50438,86000US50438,50438
462,ZCTA5 50439,86000US50439,50439
540,ZCTA5 50440,86000US50440,50440
5666,ZCTA5 50441,86000US50441,50441
375,ZCTA5 50444,86000US50444,50444
597,ZCTA5 50446,86000US50446,50446
1135,ZCTA5 50447,86000US50447,50447
730,ZCTA5 50448,86000US50448,50448
640,ZCTA5 50449,86000US50449,50449
2458,ZCTA5 50450,86000US50450,50450
433,ZCTA5 50451,86000US50451,50451
750,ZCTA5 50452,86000US50452,50452
704,ZCTA5 50453,86000US50453,50453
101,ZCTA5 50454,86000US50454,50454
473,ZCTA5 50455,86000US50455,50455
1815,ZCTA5 50456,86000US50456,50456
342,ZCTA5 50457,86000US50457,50457
2159,ZCTA5 50458,86000US50458,50458
2795,ZCTA5 50459,86000US50459,50459
370,ZCTA5 50460,86000US50460,50460
5694,ZCTA5 50461,86000US50461,50461
667,ZCTA5 50464,86000US50464,50464
322,ZCTA5 50465,86000US50465,50465
1856,ZCTA5 50466,86000US50466,50466
86,ZCTA5 50467,86000US50467,50467
1611,ZCTA5 50468,86000US50468,50468
1563,ZCTA5 50469,86000US50469,50469
220,ZCTA5 50470,86000US50470,50470
663,ZCTA5 50471,86000US50471,50471
2214,ZCTA5 50472,86000US50472,50472
283,ZCTA5 50473,86000US50473,50473
1823,ZCTA5 50475,86000US50475,50475
882,ZCTA5 50476,86000US50476,50476
377,ZCTA5 50477,86000US50477,50477
909,ZCTA5 50478,86000US50478,50478
540,ZCTA5 50479,86000US50479,50479
787,ZCTA5 50480,86000US50480,50480
879,ZCTA5 50482,86000US50482,50482
676,ZCTA5 50483,86000US50483,50483
399,ZCTA5 50484,86000US50484,50484
27963,ZCTA5 50501,86000US50501,50501
1019,ZCTA5 50510,86000US50510,50510
7252,ZCTA5 50511,86000US50511,50511
1460,ZCTA5 50514,86000US50514,50514
277,ZCTA5 50515,86000US50515,50515
656,ZCTA5 50516,86000US50516,50516
1042,ZCTA5 50517,86000US50517,50517
442,ZCTA5 50518,86000US50518,50518
657,ZCTA5 50519,86000US50519,50519
161,ZCTA5 50520,86000US50520,50520
36,ZCTA5 50521,86000US50521,50521
916,ZCTA5 50522,86000US50522,50522
923,ZCTA5 50523,86000US50523,50523
638,ZCTA5 50524,86000US50524,50524
3413,ZCTA5 50525,86000US50525,50525
266,ZCTA5 50527,86000US50527,50527
467,ZCTA5 50528,86000US50528,50528
764,ZCTA5 50529,86000US50529,50529
1297,ZCTA5 50530,86000US50530,50530
286,ZCTA5 50531,86000US50531,50531
858,ZCTA5 50532,86000US50532,50532
3952,ZCTA5 50533,86000US50533,50533
885,ZCTA5 50535,86000US50535,50535
4540,ZCTA5 50536,86000US50536,50536
490,ZCTA5 50538,86000US50538,50538
553,ZCTA5 50539,86000US50539,50539
809,ZCTA5 50540,86000US50540,50540
860,ZCTA5 50541,86000US50541,50541
984,ZCTA5 50542,86000US50542,50542
1456,ZCTA5 50543,86000US50543,50543
601,ZCTA5 50544,86000US50544,50544
355,ZCTA5 50545,86000US50545,50545
411,ZCTA5 50546,86000US50546,50546
5749,ZCTA5 50548,86000US50548,50548
108,ZCTA5 50551,86000US50551,50551
1641,ZCTA5 50554,86000US50554,50554
256,ZCTA5 50556,86000US50556,50556
855,ZCTA5 50557,86000US50557,50557
683,ZCTA5 50558,86000US50558,50558
282,ZCTA5 50559,86000US50559,50559
640,ZCTA5 50560,86000US50560,50560
493,ZCTA5 50561,86000US50561,50561
530,ZCTA5 50562,86000US50562,50562
2522,ZCTA5 50563,86000US50563,50563
611,ZCTA5 50565,86000US50565,50565
394,ZCTA5 50566,86000US50566,50566
237,ZCTA5 50567,86000US50567,50567
1706,ZCTA5 50568,86000US50568,50568
826,ZCTA5 50569,86000US50569,50569
226,ZCTA5 50570,86000US50570,50570
348,ZCTA5 50571,86000US50571,50571
34,ZCTA5 50573,86000US50573,50573
2081,ZCTA5 50574,86000US50574,50574
1348,ZCTA5 50575,86000US50575,50575
406,ZCTA5 50576,86000US50576,50576
440,ZCTA5 50577,86000US50577,50577
650,ZCTA5 50578,86000US50578,50578
2735,ZCTA5 50579,86000US50579,50579
869,ZCTA5 50581,86000US50581,50581
183,ZCTA5 50582,86000US50582,50582
2668,ZCTA5 50583,86000US50583,50583
932,ZCTA5 50585,86000US50585,50585
319,ZCTA5 50586,86000US50586,50586
12847,ZCTA5 50588,86000US50588,50588
940,ZCTA5 50590,86000US50590,50590
263,ZCTA5 50591,86000US50591,50591
108,ZCTA5 50593,86000US50593,50593
292,ZCTA5 50594,86000US50594,50594
9122,ZCTA5 50595,86000US50595,50595
1327,ZCTA5 50597,86000US50597,50597
816,ZCTA5 50598,86000US50598,50598
466,ZCTA5 50599,86000US50599,50599
2439,ZCTA5 50601,86000US50601,50601
1817,ZCTA5 50602,86000US50602,50602
719,ZCTA5 50603,86000US50603,50603
1672,ZCTA5 50604,86000US50604,50604
147,ZCTA5 50605,86000US50605,50605
950,ZCTA5 50606,86000US50606,50606
630,ZCTA5 50607,86000US50607,50607
351,ZCTA5 50609,86000US50609,50609
464,ZCTA5 50611,86000US50611,50611
345,ZCTA5 50612,86000US50612,50612
42766,ZCTA5 50613,86000US50613,50613
10506,ZCTA5 50616,86000US50616,50616
2354,ZCTA5 50619,86000US50619,50619
40,ZCTA5 50620,86000US50620,50620
1507,ZCTA5 50621,86000US50621,50621
3304,ZCTA5 50622,86000US50622,50622
1953,ZCTA5 50624,86000US50624,50624
1053,ZCTA5 50625,86000US50625,50625
1950,ZCTA5 50626,86000US50626,50626
3528,ZCTA5 50627,86000US50627,50627
1378,ZCTA5 50628,86000US50628,50628
2155,ZCTA5 50629,86000US50629,50629
1878,ZCTA5 50630,86000US50630,50630
1076,ZCTA5 50632,86000US50632,50632
414,ZCTA5 50633,86000US50633,50633
656,ZCTA5 50634,86000US50634,50634
1704,ZCTA5 50635,86000US50635,50635
1866,ZCTA5 50636,86000US50636,50636
3282,ZCTA5 50638,86000US50638,50638
1975,ZCTA5 50641,86000US50641,50641
593,ZCTA5 50642,86000US50642,50642
2606,ZCTA5 50643,86000US50643,50643
8560,ZCTA5 50644,86000US50644,50644
962,ZCTA5 50645,86000US50645,50645
1831,ZCTA5 50647,86000US50647,50647
4627,ZCTA5 50648,86000US50648,50648
528,ZCTA5 50650,86000US50650,50650
3665,ZCTA5 50651,86000US50651,50651
90,ZCTA5 50652,86000US50652,50652
667,ZCTA5 50653,86000US50653,50653
338,ZCTA5 50654,86000US50654,50654
733,ZCTA5 50655,86000US50655,50655
2468,ZCTA5 50658,86000US50658,50658
5697,ZCTA5 50659,86000US50659,50659
1314,ZCTA5 50660,86000US50660,50660
6930,ZCTA5 50662,86000US50662,50662
58,ZCTA5 50664,86000US50664,50664
2780,ZCTA5 50665,86000US50665,50665
1130,ZCTA5 50666,86000US50666,50666
872,ZCTA5 50667,86000US50667,50667
1319,ZCTA5 50668,86000US50668,50668
2399,ZCTA5 50669,86000US50669,50669
2115,ZCTA5 50670,86000US50670,50670
271,ZCTA5 50671,86000US50671,50671
505,ZCTA5 50672,86000US50672,50672
237,ZCTA5 50673,86000US50673,50673
3449,ZCTA5 50674,86000US50674,50674
2560,ZCTA5 50675,86000US50675,50675
2346,ZCTA5 50676,86000US50676,50676
11925,ZCTA5 50677,86000US50677,50677
1312,ZCTA5 50680,86000US50680,50680
508,ZCTA5 50681,86000US50681,50681
1636,ZCTA5 50682,86000US50682,50682
29343,ZCTA5 50701,86000US50701,50701
20328,ZCTA5 50702,86000US50702,50702
19986,ZCTA5 50703,86000US50703,50703
8580,ZCTA5 50707,86000US50707,50707
9544,ZCTA5 50801,86000US50801,50801
1814,ZCTA5 50830,86000US50830,50830
2182,ZCTA5 50833,86000US50833,50833
134,ZCTA5 50835,86000US50835,50835
401,ZCTA5 50836,86000US50836,50836
292,ZCTA5 50837,86000US50837,50837
21,ZCTA5 50839,86000US50839,50839
610,ZCTA5 50840,86000US50840,50840
2785,ZCTA5 50841,86000US50841,50841
85,ZCTA5 50842,86000US50842,50842
651,ZCTA5 50843,86000US50843,50843
847,ZCTA5 50845,86000US50845,50845
1155,ZCTA5 50846,86000US50846,50846
43,ZCTA5 50847,86000US50847,50847
404,ZCTA5 50848,86000US50848,50848
2616,ZCTA5 50849,86000US50849,50849
1929,ZCTA5 50851,86000US50851,50851
729,ZCTA5 50853,86000US50853,50853
2053,ZCTA5 50854,86000US50854,50854
281,ZCTA5 50857,86000US50857,50857
718,ZCTA5 50858,86000US50858,50858
664,ZCTA5 50859,86000US50859,50859
691,ZCTA5 50860,86000US50860,50860
314,ZCTA5 50861,86000US50861,50861
195,ZCTA5 50862,86000US50862,50862
321,ZCTA5 50863,86000US50863,50863
1983,ZCTA5 50864,86000US50864,50864
2408,ZCTA5 51001,86000US51001,51001
2689,ZCTA5 51002,86000US51002,51002
1616,ZCTA5 51003,86000US51003,51003
1320,ZCTA5 51004,86000US51004,51004
1499,ZCTA5 51005,86000US51005,51005
1195,ZCTA5 51006,86000US51006,51006
730,ZCTA5 51007,86000US51007,51007
98,ZCTA5 51008,86000US51008,51008
304,ZCTA5 51009,86000US51009,51009
267,ZCTA5 51010,86000US51010,51010
68,ZCTA5 51011,86000US51011,51011
6326,ZCTA5 51012,86000US51012,51012
448,ZCTA5 51014,86000US51014,51014
1267,ZCTA5 51016,86000US51016,51016
384,ZCTA5 51018,86000US51018,51018
785,ZCTA5 51019,86000US51019,51019
671,ZCTA5 51020,86000US51020,51020
748,ZCTA5 51022,86000US51022,51022
3183,ZCTA5 51023,86000US51023,51023
1878,ZCTA5 51024,86000US51024,51024
1805,ZCTA5 51025,86000US51025,51025
887,ZCTA5 51026,86000US51026,51026
1050,ZCTA5 51027,86000US51027,51027
2172,ZCTA5 51028,86000US51028,51028
360,ZCTA5 51029,86000US51029,51029
1658,ZCTA5 51030,86000US51030,51030
12114,ZCTA5 51031,86000US51031,51031
360,ZCTA5 51033,86000US51033,51033
1815,ZCTA5 51034,86000US51034,51034
1765,ZCTA5 51035,86000US51035,51035
594,ZCTA5 51036,86000US51036,51036
355,ZCTA5 51037,86000US51037,51037
1695,ZCTA5 51038,86000US51038,51038
2421,ZCTA5 51039,86000US51039,51039
3576,ZCTA5 51040,86000US51040,51040
7519,ZCTA5 51041,86000US51041,51041
179,ZCTA5 51044,86000US51044,51044
1644,ZCTA5 51046,86000US51046,51046
698,ZCTA5 51047,86000US51047,51047
619,ZCTA5 51048,86000US51048,51048
467,ZCTA5 51049,86000US51049,51049
2752,ZCTA5 51050,86000US51050,51050
103,ZCTA5 51051,86000US51051,51051
908,ZCTA5 51052,86000US51052,51052
1274,ZCTA5 51053,86000US51053,51053
5183,ZCTA5 51054,86000US51054,51054
1364,ZCTA5 51055,86000US51055,51055
464,ZCTA5 51056,86000US51056,51056
1091,ZCTA5 51058,86000US51058,51058
591,ZCTA5 51060,86000US51060,51060
698,ZCTA5 51061,86000US51061,51061
636,ZCTA5 51062,86000US51062,51062
1302,ZCTA5 51063,86000US51063,51063
702,ZCTA5 51101,86000US51101,51101
17592,ZCTA5 51103,86000US51103,51103
23222,ZCTA5 51104,86000US51104,51104
9465,ZCTA5 51105,86000US51105,51105
26127,ZCTA5 51106,86000US51106,51106
5582,ZCTA5 51108,86000US51108,51108
2925,ZCTA5 51109,86000US51109,51109
269,ZCTA5 51111,86000US51111,51111
6156,ZCTA5 51201,86000US51201,51201
512,ZCTA5 51230,86000US51230,51230
362,ZCTA5 51231,86000US51231,51231
761,ZCTA5 51232,86000US51232,51232
1167,ZCTA5 51234,86000US51234,51234
1038,ZCTA5 51235,86000US51235,51235
1635,ZCTA5 51237,86000US51237,51237
1273,ZCTA5 51238,86000US51238,51238
3364,ZCTA5 51239,86000US51239,51239
1755,ZCTA5 51240,86000US51240,51240
1771,ZCTA5 51241,86000US51241,51241
206,ZCTA5 51242,86000US51242,51242
825,ZCTA5 51243,86000US51243,51243
91,ZCTA5 51244,86000US51244,51244
1389,ZCTA5 51245,86000US51245,51245
3752,ZCTA5 51246,86000US51246,51246
5171,ZCTA5 51247,86000US51247,51247
1576,ZCTA5 51248,86000US51248,51248
3371,ZCTA5 51249,86000US51249,51249
8332,ZCTA5 51250,86000US51250,51250
12905,ZCTA5 51301,86000US51301,51301
1111,ZCTA5 51331,86000US51331,51331
395,ZCTA5 51333,86000US51333,51333
7334,ZCTA5 51334,86000US51334,51334
913,ZCTA5 51338,86000US51338,51338
68,ZCTA5 51341,86000US51341,51341
1112,ZCTA5 51342,86000US51342,51342
222,ZCTA5 51343,86000US51343,51343
401,ZCTA5 51345,86000US51345,51345
2148,ZCTA5 51346,86000US51346,51346
1336,ZCTA5 51347,86000US51347,51347
637,ZCTA5 51350,86000US51350,51350
4468,ZCTA5 51351,86000US51351,51351
1109,ZCTA5 51354,86000US51354,51354
929,ZCTA5 51355,86000US51355,51355
797,ZCTA5 51357,86000US51357,51357
1150,ZCTA5 51358,86000US51358,51358
8365,ZCTA5 51360,86000US51360,51360
155,ZCTA5 51363,86000US51363,51363
668,ZCTA5 51364,86000US51364,51364
451,ZCTA5 51365,86000US51365,51365
355,ZCTA5 51366,86000US51366,51366
12145,ZCTA5 51401,86000US51401,51401
816,ZCTA5 51430,86000US51430,51430
449,ZCTA5 51431,86000US51431,51431
503,ZCTA5 51433,86000US51433,51433
830,ZCTA5 51436,86000US51436,51436
1242,ZCTA5 51439,86000US51439,51439
367,ZCTA5 51440,86000US51440,51440
436,ZCTA5 51441,86000US51441,51441
9747,ZCTA5 51442,86000US51442,51442
1899,ZCTA5 51443,86000US51443,51443
231,ZCTA5 51444,86000US51444,51444
2799,ZCTA5 51445,86000US51445,51445
585,ZCTA5 51446,86000US51446,51446
162,ZCTA5 51447,86000US51447,51447
592,ZCTA5 51448,86000US51448,51448
2090,ZCTA5 51449,86000US51449,51449
1533,ZCTA5 51450,86000US51450,51450
102,ZCTA5 51451,86000US51451,51451
693,ZCTA5 51453,86000US51453,51453
1345,ZCTA5 51454,86000US51454,51454
2330,ZCTA5 51455,86000US51455,51455
1588,ZCTA5 51458,86000US51458,51458
79,ZCTA5 51459,86000US51459,51459
1159,ZCTA5 51461,86000US51461,51461
1007,ZCTA5 51462,86000US51462,51462
669,ZCTA5 51463,86000US51463,51463
666,ZCTA5 51465,86000US51465,51465
914,ZCTA5 51466,86000US51466,51466
670,ZCTA5 51467,86000US51467,51467
34847,ZCTA5 51501,86000US51501,51501
37381,ZCTA5 51503,86000US51503,51503
3771,ZCTA5 51510,86000US51510,51510
244,ZCTA5 51520,86000US51520,51520
1856,ZCTA5 51521,86000US51521,51521
355,ZCTA5 51523,86000US51523,51523
1114,ZCTA5 51525,86000US51525,51525
1315,ZCTA5 51526,86000US51526,51526
493,ZCTA5 51527,86000US51527,51527
788,ZCTA5 51528,86000US51528,51528
1827,ZCTA5 51529,86000US51529,51529
1216,ZCTA5 51530,86000US51530,51530
823,ZCTA5 51531,86000US51531,51531
644,ZCTA5 51532,86000US51532,51532
1026,ZCTA5 51533,86000US51533,51533
9464,ZCTA5 51534,86000US51534,51534
1901,ZCTA5 51535,86000US51535,51535
415,ZCTA5 51536,86000US51536,51536
6558,ZCTA5 51537,86000US51537,51537
489,ZCTA5 51540,86000US51540,51540
319,ZCTA5 51541,86000US51541,51541
1003,ZCTA5 51542,86000US51542,51542
453,ZCTA5 51543,86000US51543,51543
870,ZCTA5 51544,86000US51544,51544
338,ZCTA5 51545,86000US51545,51545
2742,ZCTA5 51546,86000US51546,51546
343,ZCTA5 51548,86000US51548,51548
396,ZCTA5 51549,86000US51549,51549
148,ZCTA5 51550,86000US51550,51550
1741,ZCTA5 51551,86000US51551,51551
281,ZCTA5 51552,86000US51552,51552
1232,ZCTA5 51553,86000US51553,51553
157,ZCTA5 51554,86000US51554,51554
5224,ZCTA5 51555,86000US51555,51555
426,ZCTA5 51556,86000US51556,51556
723,ZCTA5 51557,86000US51557,51557
609,ZCTA5 51558,86000US51558,51558
1647,ZCTA5 51559,86000US51559,51559
2371,ZCTA5 51560,86000US51560,51560
1212,ZCTA5 51561,86000US51561,51561
349,ZCTA5 51562,86000US51562,51562
622,ZCTA5 51563,86000US51563,51563
445,ZCTA5 51564,86000US51564,51564
558,ZCTA5 51565,86000US51565,51565
6831,ZCTA5 51566,86000US51566,51566
841,ZCTA5 51570,86000US51570,51570
571,ZCTA5 51571,86000US51571,51571
420,ZCTA5 51572,86000US51572,51572
1160,ZCTA5 51573,86000US51573,51573
1722,ZCTA5 51575,86000US51575,51575
2187,ZCTA5 51576,86000US51576,51576
1247,ZCTA5 51577,86000US51577,51577
97,ZCTA5 51578,86000US51578,51578
2508,ZCTA5 51579,86000US51579,51579
5833,ZCTA5 51601,86000US51601,51601
213,ZCTA5 51630,86000US51630,51630
260,ZCTA5 51631,86000US51631,51631
7019,ZCTA5 51632,86000US51632,51632
457,ZCTA5 51636,86000US51636,51636
212,ZCTA5 51637,86000US51637,51637
1476,ZCTA5 51638,86000US51638,51638
850,ZCTA5 51639,86000US51639,51639
1562,ZCTA5 51640,86000US51640,51640
303,ZCTA5 51645,86000US51645,51645
721,ZCTA5 51646,86000US51646,51646
95,ZCTA5 51647,86000US51647,51647
137,ZCTA5 51648,86000US51648,51648
296,ZCTA5 51649,86000US51649,51649
421,ZCTA5 51650,86000US51650,51650
1639,ZCTA5 51652,86000US51652,51652
1518,ZCTA5 51653,86000US51653,51653
532,ZCTA5 51654,86000US51654,51654
100,ZCTA5 51656,86000US51656,51656
43674,ZCTA5 52001,86000US52001,52001
15519,ZCTA5 52002,86000US52002,52002
13240,ZCTA5 52003,86000US52003,52003
399,ZCTA5 52030,86000US52030,52030
5444,ZCTA5 52031,86000US52031,52031
1476,ZCTA5 52032,86000US52032,52032
3276,ZCTA5 52033,86000US52033,52033
1137,ZCTA5 52035,86000US52035,52035
1250,ZCTA5 52037,86000US52037,52037
427,ZCTA5 52038,86000US52038,52038
1094,ZCTA5 52039,86000US52039,52039
5727,ZCTA5 52040,86000US52040,52040
1528,ZCTA5 52041,86000US52041,52041
1718,ZCTA5 52042,86000US52042,52042
2236,ZCTA5 52043,86000US52043,52043
156,ZCTA5 52044,86000US52044,52044
2549,ZCTA5 52045,86000US52045,52045
2170,ZCTA5 52046,86000US52046,52046
454,ZCTA5 52047,86000US52047,52047
405,ZCTA5 52048,86000US52048,52048
1299,ZCTA5 52049,86000US52049,52049
767,ZCTA5 52050,86000US52050,52050
2935,ZCTA5 52052,86000US52052,52052
1053,ZCTA5 52053,86000US52053,52053
866,ZCTA5 52054,86000US52054,52054
7694,ZCTA5 52057,86000US52057,52057
8534,ZCTA5 52060,86000US52060,52060
885,ZCTA5 52064,86000US52064,52064
1149,ZCTA5 52065,86000US52065,52065
79,ZCTA5 52066,86000US52066,52066
4195,ZCTA5 52068,86000US52068,52068
1555,ZCTA5 52069,86000US52069,52069
931,ZCTA5 52070,86000US52070,52070
225,ZCTA5 52072,86000US52072,52072
1260,ZCTA5 52073,86000US52073,52073
409,ZCTA5 52074,86000US52074,52074
2462,ZCTA5 52076,86000US52076,52076
440,ZCTA5 52077,86000US52077,52077
843,ZCTA5 52078,86000US52078,52078
854,ZCTA5 52079,86000US52079,52079
13803,ZCTA5 52101,86000US52101,52101
1888,ZCTA5 52132,86000US52132,52132
592,ZCTA5 52133,86000US52133,52133
376,ZCTA5 52134,86000US52134,52134
942,ZCTA5 52135,86000US52135,52135
6056,ZCTA5 52136,86000US52136,52136
526,ZCTA5 52140,86000US52140,52140
1514,ZCTA5 52141,86000US52141,52141
1662,ZCTA5 52142,86000US52142,52142
1291,ZCTA5 52144,86000US52144,52144
1007,ZCTA5 52146,86000US52146,52146
1262,ZCTA5 52147,86000US52147,52147
1919,ZCTA5 52151,86000US52151,52151
831,ZCTA5 52154,86000US52154,52154
1123,ZCTA5 52155,86000US52155,52155
740,ZCTA5 52156,86000US52156,52156
1863,ZCTA5 52157,86000US52157,52157
264,ZCTA5 52158,86000US52158,52158
2527,ZCTA5 52159,86000US52159,52159
1123,ZCTA5 52160,86000US52160,52160
1473,ZCTA5 52161,86000US52161,52161
3354,ZCTA5 52162,86000US52162,52162
239,ZCTA5 52163,86000US52163,52163
201,ZCTA5 52164,86000US52164,52164
853,ZCTA5 52165,86000US52165,52165
105,ZCTA5 52166,86000US52166,52166
192,ZCTA5 52168,86000US52168,52168
495,ZCTA5 52169,86000US52169,52169
523,ZCTA5 52170,86000US52170,52170
943,ZCTA5 52171,86000US52171,52171
5874,ZCTA5 52172,86000US52172,52172
3745,ZCTA5 52175,86000US52175,52175
1329,ZCTA5 52201,86000US52201,52201
949,ZCTA5 52202,86000US52202,52202
1957,ZCTA5 52203,86000US52203,52203
8636,ZCTA5 52205,86000US52205,52205
2424,ZCTA5 52206,86000US52206,52206
413,ZCTA5 52207,86000US52207,52207
3084,ZCTA5 52208,86000US52208,52208
1289,ZCTA5 52209,86000US52209,52209
825,ZCTA5 52210,86000US52210,52210
2499,ZCTA5 52211,86000US52211,52211
201,ZCTA5 52212,86000US52212,52212
4400,ZCTA5 52213,86000US52213,52213
3355,ZCTA5 52214,86000US52214,52214
706,ZCTA5 52215,86000US52215,52215
1334,ZCTA5 52216,86000US52216,52216
530,ZCTA5 52217,86000US52217,52217
1864,ZCTA5 52218,86000US52218,52218
199,ZCTA5 52219,86000US52219,52219
313,ZCTA5 52220,86000US52220,52220
202,ZCTA5 52221,86000US52221,52221
700,ZCTA5 52222,86000US52222,52222
1722,ZCTA5 52223,86000US52223,52223
2127,ZCTA5 52224,86000US52224,52224
314,ZCTA5 52225,86000US52225,52225
2987,ZCTA5 52227,86000US52227,52227
3035,ZCTA5 52228,86000US52228,52228
904,ZCTA5 52229,86000US52229,52229
254,ZCTA5 52231,86000US52231,52231
194,ZCTA5 52232,86000US52232,52232
7024,ZCTA5 52233,86000US52233,52233
801,ZCTA5 52235,86000US52235,52235
692,ZCTA5 52236,86000US52236,52236
1306,ZCTA5 52237,86000US52237,52237
33277,ZCTA5 52240,86000US52240,52240
19709,ZCTA5 52241,86000US52241,52241
1670,ZCTA5 52242,86000US52242,52242
23391,ZCTA5 52245,86000US52245,52245
22476,ZCTA5 52246,86000US52246,52246
5618,ZCTA5 52247,86000US52247,52247
1799,ZCTA5 52248,86000US52248,52248
1142,ZCTA5 52249,86000US52249,52249
579,ZCTA5 52251,86000US52251,52251
2821,ZCTA5 52253,86000US52253,52253
812,ZCTA5 52254,86000US52254,52254
1107,ZCTA5 52255,86000US52255,52255
206,ZCTA5 52257,86000US52257,52257
3615,ZCTA5 52301,86000US52301,52301
38349,ZCTA5 52302,86000US52302,52302
453,ZCTA5 52305,86000US52305,52305
1875,ZCTA5 52306,86000US52306,52306
52,ZCTA5 52307,86000US52307,52307
161,ZCTA5 52308,86000US52308,52308
341,ZCTA5 52309,86000US52309,52309
6465,ZCTA5 52310,86000US52310,52310
155,ZCTA5 52312,86000US52312,52312
384,ZCTA5 52313,86000US52313,52313
6042,ZCTA5 52314,86000US52314,52314
1158,ZCTA5 52315,86000US52315,52315
1509,ZCTA5 52316,86000US52316,52316
16204,ZCTA5 52317,86000US52317,52317
858,ZCTA5 52318,86000US52318,52318
1107,ZCTA5 52320,86000US52320,52320
580,ZCTA5 52321,86000US52321,52321
2357,ZCTA5 52322,86000US52322,52322
1141,ZCTA5 52323,86000US52323,52323
1822,ZCTA5 52324,86000US52324,52324
926,ZCTA5 52325,86000US52325,52325
447,ZCTA5 52326,86000US52326,52326
3430,ZCTA5 52327,86000US52327,52327
2719,ZCTA5 52328,86000US52328,52328
751,ZCTA5 52329,86000US52329,52329
883,ZCTA5 52330,86000US52330,52330
2056,ZCTA5 52332,86000US52332,52332
6761,ZCTA5 52333,86000US52333,52333
220,ZCTA5 52334,86000US52334,52334
553,ZCTA5 52335,86000US52335,52335
2437,ZCTA5 52336,86000US52336,52336
920,ZCTA5 52337,86000US52337,52337
3323,ZCTA5 52338,86000US52338,52338
4438,ZCTA5 52339,86000US52339,52339
1963,ZCTA5 52340,86000US52340,52340
1229,ZCTA5 52341,86000US52341,52341
2884,ZCTA5 52342,86000US52342,52342
1455,ZCTA5 52345,86000US52345,52345
1104,ZCTA5 52346,86000US52346,52346
1512,ZCTA5 52347,86000US52347,52347
74,ZCTA5 52348,86000US52348,52348
7381,ZCTA5 52349,86000US52349,52349
1607,ZCTA5 52351,86000US52351,52351
1790,ZCTA5 52352,86000US52352,52352
9014,ZCTA5 52353,86000US52353,52353
338,ZCTA5 52354,86000US52354,52354
297,ZCTA5 52355,86000US52355,52355
2878,ZCTA5 52356,86000US52356,52356
3810,ZCTA5 52358,86000US52358,52358
252,ZCTA5 52359,86000US52359,52359
4617,ZCTA5 52361,86000US52361,52361
736,ZCTA5 52362,86000US52362,52362
2125,ZCTA5 52401,86000US52401,52401
40029,ZCTA5 52402,86000US52402,52402
22848,ZCTA5 52403,86000US52403,52403
38687,ZCTA5 52404,86000US52404,52404
24704,ZCTA5 52405,86000US52405,52405
7255,ZCTA5 52411,86000US52411,52411
29846,ZCTA5 52501,86000US52501,52501
1016,ZCTA5 52530,86000US52530,52530
6067,ZCTA5 52531,86000US52531,52531
1465,ZCTA5 52533,86000US52533,52533
209,ZCTA5 52534,86000US52534,52534
847,ZCTA5 52535,86000US52535,52535
835,ZCTA5 52536,86000US52536,52536
6643,ZCTA5 52537,86000US52537,52537
1376,ZCTA5 52540,86000US52540,52540
438,ZCTA5 52542,86000US52542,52542
543,ZCTA5 52543,86000US52543,52543
7603,ZCTA5 52544,86000US52544,52544
102,ZCTA5 52548,86000US52548,52548
573,ZCTA5 52549,86000US52549,52549
483,ZCTA5 52550,86000US52550,52550
543,ZCTA5 52551,86000US52551,52551
1206,ZCTA5 52552,86000US52552,52552
1885,ZCTA5 52553,86000US52553,52553
1453,ZCTA5 52554,86000US52554,52554
306,ZCTA5 52555,86000US52555,52555
12851,ZCTA5 52556,86000US52556,52556
72,ZCTA5 52557,86000US52557,52557
565,ZCTA5 52560,86000US52560,52560
913,ZCTA5 52561,86000US52561,52561
1670,ZCTA5 52563,86000US52563,52563
2035,ZCTA5 52565,86000US52565,52565
173,ZCTA5 52566,86000US52566,52566
688,ZCTA5 52567,86000US52567,52567
572,ZCTA5 52569,86000US52569,52569
778,ZCTA5 52570,86000US52570,52570
1587,ZCTA5 52571,86000US52571,52571
1212,ZCTA5 52572,86000US52572,52572
121,ZCTA5 52573,86000US52573,52573
846,ZCTA5 52574,86000US52574,52574
449,ZCTA5 52576,86000US52576,52576
15041,ZCTA5 52577,86000US52577,52577
476,ZCTA5 52580,86000US52580,52580
476,ZCTA5 52581,86000US52581,52581
371,ZCTA5 52583,86000US52583,52583
458,ZCTA5 52584,86000US52584,52584
926,ZCTA5 52585,86000US52585,52585
366,ZCTA5 52586,86000US52586,52586
88,ZCTA5 52588,86000US52588,52588
1404,ZCTA5 52590,86000US52590,52590
3302,ZCTA5 52591,86000US52591,52591
121,ZCTA5 52593,86000US52593,52593
359,ZCTA5 52594,86000US52594,52594
492,ZCTA5 52595,86000US52595,52595
29806,ZCTA5 52601,86000US52601,52601
504,ZCTA5 52619,86000US52619,52619
892,ZCTA5 52620,86000US52620,52620
728,ZCTA5 52621,86000US52621,52621
2030,ZCTA5 52623,86000US52623,52623
197,ZCTA5 52624,86000US52624,52624
2551,ZCTA5 52625,86000US52625,52625
1636,ZCTA5 52626,86000US52626,52626
